ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-2187338	Visual phototransduction	42/2443	101/11180	0.415841584158416	1.90303271014781	4.82054266785265	6.08423725223316e-06	0.000247367703140794	0.000220130448554481	RPE65/ABCA4/APOA2/AKR1C1/AKR1C3/AKR1C4/RBP3/RBP4/PNLIP/APOA4/APOC3/APOA1/RDH5/HSD17B6/SDR9C7/RDH16/GPC5/RDH12/STRA6/CNGB1/BCO1/GUCY2D/PRKCA/TTR/RDH8/RGS9BP/SDC1/APOB/LRP2/GPC1/GUCA1C/RBP2/RBP1/GRK7/LRAT/CYP4V2/GNGT1/GPC2/AKR1B10/LRP12/AWAT2/OPN1MW3	42
R-HSA-211945	Phase I - Functionalization of compounds	43/2443	106/11180	0.405660377358491	1.85644004046988	4.6846772981555	1.00763853066722e-05	0.000398297119205403	0.000354441272629434	CYP2J2/MTARC2/EPHX1/CYP26A1/CYP2C18/CYP2C19/CYP2C9/CYP2E1/NR1H4/CYP11A1/CYP1A1/CES1/CES2/CES3/ALDH3A1/CYP4F22/CYP4F3/CYP4F12/CYP4F2/CYP4F11/CYP2A7/CYP2B6/POMC/CYP26B1/ACSS2/CYP24A1/CBR3/CYP8B1/ADH4/ADH6/ADH1B/ADH1C/ADH7/CYP4V2/CMBL/CYP2W1/CYP3A5/CYP3A7-CYP3A51P/CYP3A7/CYP3A4/TBXAS1/AOC1/ALDH1A1	43
R-HSA-936837	Ion transport by P-type ATPases	27/2443	57/11180	0.473684210526316	2.16774026757438	4.67363464837699	1.68669921293952e-05	0.000648695400003496	0.000577268606875176	ATP1A2/ATP1A4/ATP1B1/ATP2B4/FXYD4/FXYD2/ATP12A/ATP8A2/ATP7B/ATP11A/ATP4B/ATP2C2/ATP2A3/ATP8B1/ATP8B3/ATP4A/ATP1A3/ATP2B2/ATP1B3/ATP13A5/ATP8A1/ATP10D/CAMK2A/ATP10B/PLN/CAMK2B/ATP2B3	27
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	13/2443	19/11180	0.684210526315789	3.13118038649633	4.91617688801641	1.77741995622009e-05	0.000665596999395048	0.000592309198707137	SLC18A2/SLC6A5/SLC6A12/SLC6A15/SLC6A2/SLC6A11/SLC6A20/SLC6A19/SLC6A18/SLC6A3/SLC6A7/SLC18A1/SLC6A14	13
R-HSA-8979227	Triglyceride metabolism	20/2443	37/11180	0.540540540540541	2.47369760263743	4.74777596443704	1.83375363159377e-05	0.000669084978912292	0.000595413122485104	MOGAT2/DGAT2/PLIN1/LPIN2/FABP1/GPAT2/MOGAT1/PNPLA5/MGLL/FABP2/AGMO/MOGAT3/CAV1/FABP5/FABP9/FABP4/FABP12/DGAT1/PRKACG/GK	20
R-HSA-420029	Tight junction interactions	17/2443	29/11180	0.586206896551724	2.68268240010163	4.79762486880106	1.88775671615075e-05	0.000671569451770631	0.000597624034086673	CLDN9/CLDN6/PARD6A/CLDN7/PARD6G/PARD6B/CLDN8/CLDN14/CLDN18/CLDN1/CLDN16/CLDN20/CLDN3/CLDN4/CLDN15/CLDN23/CLDN2	17
R-HSA-9830369	Kidney development	23/2443	46/11180	0.5	2.28817028243962	4.62922859374331	2.36324578325102e-05	0.000820219207211268	0.000729906207253139	WNT4/PAX2/EMX2/HOXC11/BMP4/SIX1/FOXC2/LHX1/HNF1B/SIX2/HOXD11/JAG1/HNF4A/WFDC2/MECOM/SLIT2/PLAC8/IRX1/GDNF/LFNG/HOXA11/EYA1/PCDH19	23
R-HSA-8935690	Digestion	14/2443	22/11180	0.636363636363636	2.91221672310497	4.74719768881186	2.88338593398854e-05	0.000976918615253738	0.000869351698894291	GUCA2B/GUCA2A/CHIA/LIPF/PNLIPRP3/PNLIP/PNLIPRP1/PNLIPRP2/GUCY2C/LCT/ALPI/SI/MGAM/PIR	14
R-HSA-975634	Retinoid metabolism and transport	22/2443	44/11180	0.5	2.28817028243962	4.52706829999737	3.54612975424778e-05	0.00117352154425456	0.00104430699984335	APOA2/AKR1C1/AKR1C3/AKR1C4/RBP4/PNLIP/APOA4/APOC3/APOA1/GPC5/BCO1/TTR/SDC1/APOB/LRP2/GPC1/RBP2/RBP1/LRAT/GPC2/AKR1B10/LRP12	22
R-HSA-2142753	Arachidonate metabolism	27/2443	59/11180	0.457627118644068	2.09425754663966	4.45610770830531	3.66274354421867e-05	0.0011845645598689	0.00105413408700839	PRXL2B/CYP2J2/AKR1C3/ALOX5/CYP2C19/CYP2C9/CYP1A1/ABCC1/DPEP1/ALOX15/ALOX12/ALOX15B/ALOX12B/ALOXE3/CYP4F22/CYP4F3/CYP4F2/CYP4F11/CBR1/GGT1/CYP8B1/HPGD/PON1/TBXAS1/PTGR1/PTGES/PTGDS	27
R-HSA-1461973	Defensins	24/2443	50/11180	0.48	2.19664347114204	4.48419241114132	3.74633715352344e-05	0.00118467505988086	0.00105423242004414	ART1/DEFB126/DEFB127/DEFB118/CCR2/CCR6/PRSS2/DEFB1/DEFA6/DEFA1B/DEFA5/DEFB103B/DEFB103A/DEFB105A/DEFB105B/DEFB107A/DEFB107B/DEFB104A/DEFB104B/DEFB4A/DEFB4B/DEFB130A/DEFB130B/PRSS3	24
R-HSA-352230	Amino acid transport across the plasma membrane	18/2443	33/11180	0.545454545454545	2.49618576266141	4.55140550927237	4.09672260276296e-05	0.00126731223124602	0.00112777054716793	SLC43A1/SLC3A2/SLC6A12/SLC38A2/SLC6A15/SLC7A7/SLC7A8/SLC7A5/SLC7A9/SLC3A1/SLC1A4/SLC6A20/SLC38A3/SLC7A11/SLC6A19/SLC6A18/SLC36A2/SLC6A14	18
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	20/2443	39/11180	0.512820512820513	2.34684131532269	4.45521523836433	5.02871189277141e-05	0.00152252277093909	0.00135488027032564	F5/F2/F7/F10/SERPINA5/PROC/TFPI/SERPINE2/THBD/GP1BB/SERPIND1/GP9/KNG1/PF4V1/PF4/FGB/FGA/FGG/KLKB1/F11	20
R-HSA-6806667	Metabolism of fat-soluble vitamins	23/2443	48/11180	0.479166666666667	2.19282985400464	4.37919781743002	5.60967010915225e-05	0.00166303345110909	0.00147991954853293	APOA2/AKR1C1/AKR1C3/AKR1C4/RBP4/PNLIP/APOA4/APOC3/APOA1/GPC5/BCO1/TTR/SDC1/APOB/LRP2/GPC1/RBP2/RBP1/LRAT/GPC2/AKR1B10/TTPA/LRP12	23
R-HSA-418555	G alpha (s) signalling events	56/2443	158/11180	0.354430379746835	1.621994124261	4.16357762460059	5.74838836467771e-05	0.00166937890672171	0.00148556631637106	HTR7/ADRB1/GRK5/ADM/CALCA/ARRB1/IAPP/PTHLH/ADCY6/RXFP2/ADCY4/PTGER2/GPHB5/GPR176/ADORA2B/CRHR1/LINC02210-CRHR1/GCGR/MC2R/MC4R/INSL3/PDE4C/GIPR/POMC/LHCGR/FSHR/SCTR/GPR39/GCG/PDE11A/PTH2R/FN1/GPBAR1/RAMP1/GHRH/GPR27/GNB4/DRD5/RXFP1/ADCY2/HTR4/ADRB2/DRD1/GLP1R/CGA/TAAR5/TAAR1/VIP/GHRHR/NPSR1/GNAI1/GNGT1/ADRB3/ADCY8/GPR20/PRKACG	56
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	27/2443	61/11180	0.442622950819672	2.02559336478262	4.24706882143644	7.52544414430443e-05	0.00214174140346904	0.001905917748547	COL8A2/COL24A1/COL11A1/CTSS/LAMC2/LAMB3/LOXL4/COL17A1/MMP7/MMP13/COL2A1/COL1A1/COL5A3/COL6A2/COL7A1/COL6A6/TLL1/LOX/COL11A2/DST/COL9A1/COL10A1/COL1A2/CTSV/COL5A1/COL4A6/COL4A5	27
R-HSA-1296072	Voltage gated Potassium channels	21/2443	43/11180	0.488372093023256	2.23495702005731	4.29026387840743	8.27868304288025e-05	0.00230991489608208	0.00205557393200928	KCNA10/KCNA3/KCNH1/KCNQ1/KCNA4/KCNA1/KCNC2/KCNG4/KCNH4/KCNH6/KCNA7/KCNF1/KCNS3/KCNH7/KCNG1/KCNQ2/KCNH8/KCNQ5/KCND2/KCNB2/KCNS2	21
R-HSA-210745	Regulation of gene expression in beta cells	13/2443	21/11180	0.619047619047619	2.83297273063953	4.44564782933704	8.5248093178857e-05	0.00233284685756757	0.00207598089259443	AKT3/IAPP/HNF1A/PDX1/FOXA3/NEUROD1/FOXA2/HNF4A/SLC2A2/NKX6-1/RFX6/HNF4G/MAFA	13
R-HSA-186712	Regulation of beta-cell development	20/2443	41/11180	0.48780487804878	2.23236125116061	4.18012149339158	0.000124368290660994	0.00333917127567161	0.0029715005693183	NR5A2/AKT3/NEUROG3/IAPP/HNF1A/PDX1/ONECUT1/HNF1B/ONECUT3/FOXA3/NEUROD1/INSM1/FOXA2/HNF4A/SLC2A2/NKX6-1/FGF10/RFX6/HNF4G/MAFA	20
R-HSA-1483206	Glycerophospholipid biosynthesis	47/2443	130/11180	0.361538461538462	1.6545231273025	3.96915060118461	0.000127740680570392	0.0033662034898457	0.00299555631045188	PLA2G2E/PLA2G2A/SLC44A5/SLC44A3/ACP6/ETNK2/CHAT/PNPLA2/PLAAT5/PLAAT4/PLAAT3/CHKA/STARD10/DGAT2/PLBD1/ETNK1/GPD1/CHPT1/PLA2G1B/CPNE6/PLD4/PLA2G4B/JMJD7-PLA2G4B/PLA2G4E/PLA2G4D/PLA2G10/PITPNM3/LPIN2/TMEM86B/GPAT2/ALPI/LIPI/PLA2G3/OSBPL10/PLA1A/MGLL/BCHE/LIPH/PLAAT1/PCYT1A/ETNPPL/SLC44A4/ACHE/DGAT1/AGPAT2/PCYT1B/AWAT2	47
R-HSA-140875	Common Pathway of Fibrin Clot Formation	13/2443	22/11180	0.590909090909091	2.70420124288319	4.23078624077134	0.000166735319835149	0.00431389745682576	0.00383890123945807	F5/F2/F10/SERPINA5/PROC/SERPINE2/THBD/SERPIND1/PF4V1/PF4/FGB/FGA/FGG	13
R-HSA-4085001	Sialic acid metabolism	17/2443	33/11180	0.515151515151515	2.35750877584688	4.12954933502688	0.000171357406104899	0.00435431408727271	0.00387486766060515	ST3GAL3/ST6GALNAC3/NPL/ST8SIA6/ST8SIA1/ST8SIA2/ST6GALNAC2/ST6GALNAC1/ST8SIA3/ST6GAL2/NEU2/NEU4/GLB1/ST6GAL1/SLC17A5/SLC35A1/GNE	17
R-HSA-1474228	Degradation of the extracellular matrix	49/2443	139/11180	0.352517985611511	1.61324235740348	3.84695745557341	0.000188952013590501	0.00471717044454882	0.00419777049583329	COL8A2/COL11A1/CTSS/LAMC2/OPTC/LAMB3/CAPN8/CAPN9/COL17A1/CD44/CAPN5/MMP7/MMP10/MMP13/COL2A1/MMP17/ACAN/CAPNS2/MMP15/ADAMTS18/COL1A1/COL5A3/ADAM17/FN1/CAPN10/COL6A2/MMP11/TMPRSS6/COL7A1/COL6A6/SPP1/TLL1/SPOCK3/KLKB1/ADAMTS16/FBN2/COL11A2/SCUBE3/COL19A1/COL9A1/COL10A1/COL1A2/PRSS1/PRSS2/CTSV/COL5A1/COL4A6/COL4A5/CAPN6	49
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	45/2443	125/11180	0.36	1.64748260335653	3.84933564222329	0.000197003857427484	0.00483338774343636	0.00430119129737319	APOA2/F5/PAPPA2/ITIH2/PNPLA2/F2/TMEM132A/APOA5/APOA1/IGFBP6/BMP4/SERPINA10/SERPINA1/SCG3/MSLN/IGFALS/NOTUM/CDH2/C3/HRC/KLK1/KLK3/APOB/LTBP1/EVA1A/MGAT4A/PROC/FN1/SERPIND1/LGALS1/AHSG/KNG1/AMTN/ENAM/ALB/DMP1/SPP1/FGA/FGG/STC2/IGFBP1/VGF/GOLM1/TNC/AMELX	45
R-HSA-446728	Cell junction organization	42/2443	115/11180	0.365217391304348	1.67135916282546	3.82657452023705	0.000221496240539049	0.00534218898791639	0.00475396926616371	NECTIN4/LAMC2/LAMB3/COL17A1/NECTIN1/KRT5/ANG/CLDN9/CLDN6/CDH8/CDH5/PARD6A/CDH3/CDH13/CLDN7/KRT14/SDK2/CDH2/PARD6G/NECTIN2/PARD6B/CDH4/CLDN8/CLDN14/SOX10/NECTIN3/CLDN18/CLDN1/CLDN16/CDH12/DST/CLDN20/SDK1/CLDN3/CLDN4/CLDN15/FLNC/CLDN23/CDH17/CLDN2/AMOT/FLNA	42
R-HSA-421270	Cell-cell junction organization	34/2443	88/11180	0.386363636363636	1.76813158188516	3.82519932891757	0.000254326365624246	0.00603177363805503	0.00536762487449066	NECTIN4/NECTIN1/ANG/CLDN9/CLDN6/CDH8/CDH5/PARD6A/CDH3/CDH13/CLDN7/SDK2/CDH2/PARD6G/NECTIN2/PARD6B/CDH4/CLDN8/CLDN14/SOX10/NECTIN3/CLDN18/CLDN1/CLDN16/CDH12/CLDN20/SDK1/CLDN3/CLDN4/CLDN15/CLDN23/CDH17/CLDN2/AMOT	34
R-HSA-75109	Triglyceride biosynthesis	9/2443	13/11180	0.692307692307692	3.16823577568563	4.13610892797211	0.000336510964381332	0.00785008364450221	0.00698572372995241	MOGAT2/DGAT2/LPIN2/GPAT2/MOGAT1/AGMO/MOGAT3/DGAT1/GK	9
R-HSA-1474244	Extracellular matrix organization	96/2443	320/11180	0.3	1.37290216946377	3.5787967167346	0.000343821609463014	0.00789126048815917	0.00702236665847208	MFAP2/COL8A2/COL24A1/COL11A1/CTSS/TNR/LAMC2/OPTC/LAMB3/CAPN8/CAPN9/LOXL4/COL17A1/ADAM12/CD44/CAPN5/MMP7/MMP10/MMP13/NCAM1/MFAP5/COL2A1/MMP17/SGCG/BMP4/TGFB3/ACAN/CAPNS2/MMP15/ADAMTS18/VTN/ITGA2B/COL1A1/ICAM2/PECAM1/PRKCA/LAMA1/TTR/MADCAM1/PTPRS/COL5A3/ICAM5/TGFB1/CEACAM6/CEACAM1/ADAM17/SDC1/LTBP1/NRXN1/ACTG2/FN1/CAPN10/GDF5/BMP7/COL6A2/MMP11/TMPRSS6/COL7A1/COL6A6/PCOLCE2/PLOD2/P3H2/KDR/DSPP/DMP1/SPP1/FGB/FGA/FGG/TLL1/SPOCK3/KLKB1/ADAMTS16/LOX/FBN2/TNXB/COL11A2/SCUBE3/DST/COL19A1/COL9A1/COL10A1/ITGB8/COL1A2/SERPINE1/PRSS1/PRSS2/SGCZ/SNTB1/COL22A1/CTSV/TNC/COL5A1/COL4A6/COL4A5/CAPN6	96
R-HSA-9937080	Developmental Lineage of Multipotent Pancreatic Progenitor Cells	11/2443	18/11180	0.611111111111111	2.79665256742621	4.03377239456756	0.000360202269205772	0.00813599728698116	0.00724015588729395	HHEX/PDX1/ONECUT1/HNF1B/SOX9/GATA6/FOXA2/NKX6-1/FGF10/SHH/GATA4	11
R-HSA-211897	Cytochrome P450 - arranged by substrate type	27/2443	66/11180	0.409090909090909	1.87213932199606	3.75754926362427	0.000368712794178165	0.00819809853305513	0.00729541926638705	CYP2J2/CYP26A1/CYP2C18/CYP2C19/CYP2C9/CYP2E1/NR1H4/CYP11A1/CYP1A1/CYP4F22/CYP4F3/CYP4F12/CYP4F2/CYP4F11/CYP2A7/CYP2B6/POMC/CYP26B1/CYP24A1/CYP8B1/CYP4V2/CYP2W1/CYP3A5/CYP3A7-CYP3A51P/CYP3A7/CYP3A4/TBXAS1	27
R-HSA-5683826	Surfactant metabolism	15/2443	29/11180	0.517241379310345	2.36707270597202	3.89776585957898	0.000390372886027489	0.00848581274107053	0.00755145373192873	SFTPA2/SFTPD/ADRA2A/DMBT1/PGA3/PGA4/PGA5/P2RY2/CTSH/ADORA2B/GATA6/SLC34A2/SLC34A1/ADGRF5/SFTPC	15
R-HSA-5576891	Cardiac conduction	46/2443	132/11180	0.348484848484849	1.59478534836701	3.63485790810229	0.000393579508721472	0.00848581274107053	0.00755145373192873	CASQ2/ATP1A2/ATP1A4/ATP1B1/ATP2B4/RYR2/FXYD4/KCNQ1/KCNJ11/KCNK4/KCNK7/KCNE3/FXYD2/SCN4B/TBX5/NOS1/RYR3/CES1/ATP2A3/FGF11/RYR1/ATP1A3/CACNG8/CACNG6/KCNK3/SCN1A/SCN9A/NPPC/KCNK15/KCNE2/KCNJ4/ATP2B2/CACNA2D2/ATP1B3/CAMK2A/NKX2-5/KCNK5/KCNK17/KCNK16/PLN/TRDN/CAMK2B/KCND2/GATA4/KCNK9/ATP2B3	46
R-HSA-8957275	Post-translational protein phosphorylation	39/2443	108/11180	0.361111111111111	1.65256742620639	3.60334856041646	0.000475135170561791	0.0100913036971557	0.00898016669577116	APOA2/F5/ITIH2/PNPLA2/TMEM132A/APOA5/APOA1/BMP4/SERPINA10/SERPINA1/SCG3/MSLN/NOTUM/CDH2/C3/HRC/APOB/LTBP1/EVA1A/MGAT4A/PROC/FN1/SERPIND1/LGALS1/AHSG/KNG1/AMTN/ENAM/ALB/DMP1/SPP1/FGA/FGG/STC2/IGFBP1/VGF/GOLM1/TNC/AMELX	39
R-HSA-9037629	Lewis blood group biosynthesis	10/2443	16/11180	0.625	2.86021285304953	3.93726604879642	0.000525302847655908	0.0109927345913876	0.00978234250356126	ST3GAL3/B3GALT2/FUT4/B4GALNT2/FUT6/FUT3/FUT5/FUT2/B3GALT5/FUT9	10
R-HSA-112315	Transmission across Chemical Synapses	82/2443	270/11180	0.303703703703704	1.38985157896333	3.42886864324143	0.000597108493111045	0.0123142809521307	0.0109583755486283	GRIK3/SLC1A7/CACNA1E/PPFIA4/SLC18A3/CHAT/SLC18A2/HRAS/PPFIA1/HTR3A/SLC6A12/GRIN2B/SLC38A2/ADCY6/GRIP1/PPFIA2/TUBA3C/ADCY4/GABRB3/GABRA5/GABRG3/CHRFAM7A/CHRNA7/CHRNB4/SLC6A4/PRKCA/KCNJ16/TUBB6/GRIN3B/TUBB4A/SLC1A6/GRIN2D/PRKCG/CACNG8/SLC5A7/KCNJ3/GAD1/PRKAG3/TUBA4A/TUBB1/CHRNA4/KCNJ15/CACNG2/KCNJ4/SLC6A11/CACNA2D2/CACNA2D3/BCHE/GNB4/HTR3D/CPLX1/CHRNA9/GABRA2/GABRB1/GLRA3/SLC6A3/ADCY2/SLC1A3/CAMK2A/GABRB2/GABBR1/RIMS1/MYO6/GRIK2/CAMK2B/GNAI1/CACNA2D1/GNGT1/ACHE/NEFL/NRG1/CHRNA6/ADCY8/SLC1A1/PRKACG/CACNA1B/PRKX/GLRA2/TSPAN7/RPS6KA6/GABRA3/GABRQ	82
R-HSA-397014	Muscle contraction	65/2443	205/11180	0.317073170731707	1.4510348132544	3.44640866951782	0.00061546144048954	0.0125114518545231	0.0111338362843446	CASQ2/ATP1A2/ATP1A4/ATP1B1/TNNT2/LMOD1/ATP2B4/RYR2/FXYD4/TNNT3/KCNQ1/KCNJ11/MYBPC3/KCNK4/KCNK7/KCNE3/FXYD2/SCN4B/MYBPC1/TBX5/NOS1/RYR3/MYH11/CES1/ATP2A3/FGF11/MYH8/TCAP/MYL4/CACNA1G/RYR1/ATP1A3/CACNG8/CACNG6/TNNT1/KCNK3/ACTG2/SCN1A/SCN9A/DES/NPPC/MYL9/KCNK15/TNNC2/KCNE2/KCNJ4/ATP2B2/CACNA2D2/TNNC1/MYLK/ATP1B3/CAMK2A/NKX2-5/KCNK5/KCNK17/KCNK16/PLN/TRDN/MYL7/CAMK2B/KCND2/GATA4/KCNK9/ANXA1/ATP2B3	65
R-HSA-1660662	Glycosphingolipid metabolism	24/2443	58/11180	0.413793103448276	1.89365816477762	3.60807887305668	0.000629911957446561	0.012621725265375	0.0112319676696721	ST3GAL3/GLB1L3/GLB1L2/B4GALNT1/GALC/SMPD3/ENPP7/FUT2/GLB1L/NEU2/NEU4/GAL3ST1/A4GALT/GLB1/B3GNT5/GBA3/ARSJ/UGT8/ARSI/GM2A/ARSD/ARSL/ARSH/STS	24
R-HSA-196071	Metabolism of steroid hormones	17/2443	36/11180	0.472222222222222	2.16104971119298	3.68946637944075	0.000641368898391368	0.012621725265375	0.0112319676696721	HSD3B2/HSD3B1/CYP17A1/SERPINA6/CYP11A1/HSD11B2/HSD17B2/STARD3/STARD6/POMC/HSD17B11/SRD5A1/CGA/AKR1B1/AKR1B15/STAR/STS	17
R-HSA-1500931	Cell-Cell communication	51/2443	153/11180	0.333333333333333	1.52544685495975	3.46041247302335	0.000651866449766776	0.012621725265375	0.0112319676696721	KIRREL1/NECTIN4/NPHS2/LAMC2/LAMB3/SFTPA2/SFTPD/COL17A1/NECTIN1/KIRREL3/KRT5/ANG/CLDN9/CLDN6/CDH8/CDH5/PARD6A/CDH3/CDH13/CLDN7/KRT14/SDK2/CDH2/PARD6G/NPHS1/NECTIN2/SPTBN1/PARD6B/CDH4/CLDN8/CLDN14/SOX10/NECTIN3/CLDN18/CLDN1/CLDN16/CDH12/CD2AP/DST/CLDN20/SDK1/CLDN3/CLDN4/MAGI2/CLDN15/FLNC/CLDN23/CDH17/CLDN2/AMOT/FLNA	51
R-HSA-428157	Sphingolipid metabolism	38/2443	106/11180	0.358490566037736	1.64057491948501	3.50390761907022	0.000656365192999124	0.012621725265375	0.0112319676696721	ST3GAL3/ALDH3B1/GLB1L3/GLB1L2/B4GALNT1/PRKD1/GALC/DEGS2/CERS3/ABCC1/SMPD3/FA2H/SPNS2/ORMDL3/SPHK1/ENPP7/ACER1/CERS4/CERS1/FUT2/GLB1L/NEU2/NEU4/GAL3ST1/A4GALT/GLB1/B3GNT5/GBA3/ABCG2/ARSJ/UGT8/ARSI/GM2A/ACER2/ARSD/ARSL/ARSH/STS	38
R-HSA-2453864	Retinoid cycle disease events	9/2443	14/11180	0.642857142857143	2.94193322027952	3.84442631198106	0.000759323842576834	0.0140326990647641	0.0124875814438815	ABCA4/RBP4/RDH5/RDH12/STRA6/TTR/RBP1/LRAT/OPN1MW3	9
R-HSA-2474795	Diseases associated with visual transduction	9/2443	14/11180	0.642857142857143	2.94193322027952	3.84442631198106	0.000759323842576834	0.0140326990647641	0.0124875814438815	ABCA4/RBP4/RDH5/RDH12/STRA6/TTR/RBP1/LRAT/OPN1MW3	9
R-HSA-9675143	Diseases of the neuronal system	9/2443	14/11180	0.642857142857143	2.94193322027952	3.84442631198106	0.000759323842576834	0.0140326990647641	0.0124875814438815	ABCA4/RBP4/RDH5/RDH12/STRA6/TTR/RBP1/LRAT/OPN1MW3	9
R-HSA-5686938	Regulation of TLR by endogenous ligand	12/2443	22/11180	0.545454545454545	2.49618576266141	3.71437479273082	0.000810373794275078	0.0147841270417107	0.0131562709111055	S100A9/S100A8/SFTPA2/SFTPD/APOB/LBP/TLR6/FGB/FGA/FGG/GSDME/CD36	12
R-HSA-3906995	Diseases associated with O-glycosylation of proteins	27/2443	69/11180	0.391304347826087	1.79074196017014	3.48389293636013	0.00084407164632187	0.0152039740850129	0.0135298892808156	MUC1/MUC6/MUC2/MUC5AC/MUC5B/MUC15/MUC19/ADAMTS20/MUCL1/THSD1/ADAMTS18/NOTCH3/THSD7B/GALNT3/MUC13/MUC20/MUC4/MUC7/ADAMTS16/ADAMTS19/LFNG/C1GALT1/THSD7A/MUC3A/MUC12/MUC17/GALNT12	27
R-HSA-211981	Xenobiotics	13/2443	25/11180	0.52	2.37969709373721	3.65174976684003	0.000895093790783367	0.0159003410180826	0.0141495803859551	CYP2J2/CYP2C18/CYP2C19/CYP2C9/CYP2E1/CYP1A1/CYP2A7/CYP2B6/CYP2W1/CYP3A5/CYP3A7-CYP3A51P/CYP3A7/CYP3A4	13
R-HSA-983712	Ion channel transport	59/2443	185/11180	0.318918918918919	1.45948158555608	3.33225633364276	0.000914455197021219	0.0159003410180826	0.0141495803859551	SCNN1D/MCOLN2/CLCA2/CLCA1/CASQ2/ATP1A2/ATP1A4/ATP1B1/SLC9C2/ATP2B4/RYR2/FXYD4/ANO9/TRPM5/ANO5/ANO1/FXYD2/ANO4/TRPV4/ATP12A/ATP8A2/STOML3/ATP7B/ATP11A/ATP4B/RIPK3/TRPM1/RYR3/SCNN1G/SCNN1B/ATP2C2/TRPV3/ATP2A3/WNK4/ATP8B1/ATP8B3/BEST2/ATP4A/RYR1/ATP1A3/ANO7/SGK2/ATP2B2/ATP1B3/ATP13A5/ATP8A1/ATP10D/TRPC7/CAMK2A/ATP10B/PLN/TRDN/SGK1/CAMK2B/TRPA1/CLCN4/CLCN5/WNK3/ATP2B3	59
R-HSA-1461957	Beta defensins	18/2443	40/11180	0.45	2.05935325419566	3.5490347275963	0.000916252960985788	0.0159003410180826	0.0141495803859551	DEFB126/DEFB127/DEFB118/CCR2/CCR6/DEFB1/DEFB103B/DEFB103A/DEFB105A/DEFB105B/DEFB107A/DEFB107B/DEFB104A/DEFB104B/DEFB4A/DEFB4B/DEFB130A/DEFB130B	18
R-HSA-8963899	Plasma lipoprotein remodeling	16/2443	34/11180	0.470588235294118	2.15357203053141	3.56210486456889	0.000965688918846866	0.0165563292954107	0.01473333886332	ANGPTL3/APOA2/APOA5/APOA4/APOC3/APOA1/LIPC/PCSK6/LIPG/CREB3L3/FGF21/APOB/CIDEC/ALB/MTTP/LPA	16
R-HSA-5619102	SLC transporter disorders	35/2443	98/11180	0.357142857142857	1.63440734459973	3.33544828040011	0.00113568623884094	0.0192390656889364	0.0171206835253841	SLC2A1/HK1/SLC67A1/SLC6A5/SLC3A2/SLC7A7/SLC12A1/SLC6A2/SLC5A5/SLC7A9/GCKR/SLC3A1/SLC5A7/SLC40A1/SLC2A10/SLC5A1/SLC6A20/SLC9A9/SLC2A2/SLC2A9/SLC34A2/SLC4A4/SLC6A19/SLC6A18/SLC6A3/SLC1A3/SLC36A2/SLC34A1/SLC17A5/SLC35A1/SLC26A3/SLC20A2/SLC1A1/HEPH/SLC6A14	35
R-HSA-8948216	Collagen chain trimerization	19/2443	44/11180	0.431818181818182	1.97614706210695	3.43051262805937	0.00123014939632018	0.0205941481289837	0.0183265600467266	COL8A2/COL24A1/COL11A1/COL17A1/COL2A1/COL1A1/COL5A3/COL6A2/COL7A1/COL6A6/COL11A2/COL19A1/COL9A1/COL10A1/COL1A2/COL22A1/COL5A1/COL4A6/COL4A5	19
R-HSA-1442490	Collagen degradation	25/2443	64/11180	0.390625	1.78763303315596	3.34134780093728	0.0013331428776128	0.0218712838791658	0.0194630724611728	COL8A2/COL11A1/COL17A1/MMP7/MMP10/MMP13/COL2A1/MMP15/COL1A1/COL5A3/ADAM17/COL6A2/MMP11/TMPRSS6/COL7A1/COL6A6/COL11A2/COL19A1/COL9A1/COL10A1/COL1A2/PRSS2/COL5A1/COL4A6/COL4A5	25
R-HSA-9662361	Sensory processing of sound by outer hair cells of the cochlea	22/2443	54/11180	0.407407407407407	1.8644350449508	3.36698949243533	0.00133717617532497	0.0218712838791658	0.0194630724611728	MYO3A/PCDH15/CDH23/KCNMA1/USH1C/OTOG/EPS8/USH1G/SPTBN1/XIRP2/MYO3B/ATP2B2/PLS1/CHRNA9/GRXCR1/GRXCR2/KCNMB1/RIPOR2/CLIC5/TMC1/TPRN/MSN	22
R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	33/2443	92/11180	0.358695652173913	1.64151346348929	3.2670450577018	0.00142602578368331	0.0229399851099535	0.0204141007414092	NTNG1/FCGR3B/LYPD8/TECTB/CNTN5/ART4/MSLN/GP2/RTN4RL1/CEACAM7/CEACAM5/LYPD4/LYPD3/LYPD5/SPACA4/ALPG/ALPI/CNTN4/PIGX/NRN1/LY6G6C/MDGA1/CD109/VNN1/VNN2/RAET1G/ULBP2/RAET1L/PSCA/LY6K/LY6D/LY6H/XPNPEP2	33
